#	Epoch	E	rho	ae	total
0	0.004060699314573065	126.92738697486865	8.476228350854333	21.446353031495796
1	0.02096803820686921	126.93764783464786	9.095264170429306	21.574241514478707
2	0.008934400639503558	126.89650750274039	8.631564031883583	21.4691340553872
3	0.01638206378758725	126.91387460568336	8.926111364289286	21.535424163467283
4	0.014926157823453448	126.91450498953243	8.765280730761484	21.502470153306135
5	0.005142654843440472	126.88596998274194	8.3825685603382	21.417460981466835
6	0.00815752171348776	126.88338866230708	8.349150667858913	21.40922316826723
7	0.010781785432215954	126.88002547888198	8.415530074590489	21.421359092474432
8	0.005775247807371201	126.87461315778108	8.249825302062483	21.38837661291629
9	0.0021078000324138172	126.86856751578296	8.169785971551198	21.372667904233737
10	0.002706503330192562	126.8649305346413	8.148911788074074	21.367388653417777
11	0.003112620392727924	126.85786092748896	8.091787277145274	21.35486238975163
12	0.002112156338947921	126.85588417487904	8.034689209736163	21.34366985288988
13	0.0024211849282030746	126.8431349142236	7.98434820570086	21.330859226759816
14	0.002620824111278022	126.83826936635297	7.968928207138064	21.327235620149885
15	0.0023099455140055676	126.83043211037298	7.914639319809206	21.315076504162437
16	0.0022089943961468455	126.82654541342859	7.864220465821728	21.30487426990831
17	0.0021638724847800935	126.81830068713808	7.802637890859986	21.291744276086252
18	0.0022447300382340226	126.81373459469458	7.767577476176588	21.284018467730057
19	0.00233606684221653	126.80617905566423	7.720120924513986	21.27376606267281
20	0.0023490389462240305	126.80132968687764	7.672056670492727	21.263551339557797
21	0.0022497713759514477	126.79338241541124	7.6393219573934354	21.25605752117985
22	0.0022453151730724144	126.79061353518549	7.5545308428392035	21.24039889181221
23	0.0022611600858211275	126.78111782712463	7.525955252815585	21.23325585959959
24	0.0023671209094366934	126.78126289543833	7.469919796525285	21.22307641808074
25	0.0023541955926644964	126.76988786038982	7.420279592834431	21.21186513362136
