#	Epoch	E	E*lambda_E	rho	rho*lambda_rho	ae	ae*lambda_ae	total
0	1.6206971148156968	0.016206971148156966	15.189281734532523	303.78563469065045	46.38610736877329	46.38610736877329	75.32727875094471
1	1.6638365483141406	0.016638365483141408	15.178603279617475	303.5720655923495	46.285318560244576	46.285318560244576	75.24697059465618
2	1.8963095926108273	0.018963095926108273	15.172261066355329	303.4452213271066	45.75660163313112	45.75660163313112	75.04616630993624
3	1.6514367324327754	0.016514367324327754	15.167381583318605	303.3476316663721	45.29836953425173	45.29836953425173	74.87695251366331
4	2.0929049782154707	0.020929049782154707	15.161277083966773	303.2255416793355	44.91702099477663	44.91702099477663	74.71486052785941
5	2.12542115553505	0.0212542115553505	15.157435137593477	303.14870275186956	44.48574242651769	44.48574242651769	74.54924633604537
6	2.093839251874957	0.020938392518749568	15.154599300204048	303.0919860040809	44.09806338543985	44.09806338543985	74.40860402715398
7	1.9270936630629536	0.019270936630629537	15.14868231378679	302.9736462757358	43.6946176571015	43.6946176571015	74.24429688476658
8	1.7886716802771399	0.0178867168027714	15.146830062005588	302.93660124011177	43.42021624903149	43.42021624903149	74.12373899335326
9	2.2205617550130685	0.022205617550130684	15.141393054422247	302.82786108844493	43.03169486551941	43.03169486551941	73.96956886901373
10	2.5132338540679555	0.025132338540679557	15.137749550523168	302.75499101046336	42.787810832690774	42.787810832690774	73.85779389408786
11	2.4400821653726767	0.024400821653726767	15.136040730459394	302.72081460918787	42.50851702974067	42.50851702974067	73.74762838780514
12	3.1198286802705293	0.031198286802705293	15.128608319883968	302.5721663976794	42.34823182085502	42.34823182085502	73.63442482942484
13	2.863176629046183	0.028631766290461828	15.128717013508005	302.5743402701601	42.09916988015209	42.09916988015209	73.53572311998823
14	2.401806463461785	0.02401806463461785	15.12812114992746	302.5624229985492	41.76722760161724	41.76722760161724	73.42080500236541
15	2.832993964883044	0.02832993964883044	15.121564768793514	302.43129537587026	41.6157545716227	41.6157545716227	73.31436453536794
16	2.53054060332263	0.0253054060332263	15.122731200772867	302.45462401545734	41.29790944567646	41.29790944567646	73.20670639929264
17	3.023662372876348	0.03023662372876348	15.116769604962355	302.3353920992471	41.20026436613304	41.20026436613304	73.12251173446958
18	2.90743863057255	0.0290743863057255	15.11631196244579	302.3262392489158	41.02851907308554	41.02851907308554	73.03285308701716
19	2.6669150066560157	0.026669150066560156	15.116543693796018	302.33087387592036	40.77320856855376	40.77320856855376	72.9457309181336
20	2.8016286508342416	0.028016286508342418	15.113401683019513	302.26803366039024	40.67788898480438	40.67788898480438	72.86312726617
21	2.8386373762103525	0.028386373762103526	15.111711392436474	302.23422784872946	40.441148600455904	40.441148600455904	72.76976867022124
22	2.6428943149667656	0.026428943149667657	15.11205623284442	302.2411246568884	40.37603404777067	40.37603404777067	72.71090037084562
23	3.008062744056324	0.03008062744056324	15.107097532569831	302.14195065139666	40.17848434429293	40.17848434429293	72.61681916487875
24	2.8157919130588716	0.028157919130588717	15.105611910672835	302.1122382134567	40.06463369293472	40.06463369293472	72.54287179444333
25	2.8743014850731505	0.028743014850731507	15.104455639483783	302.08911278967565	39.89760295829191	39.89760295829191	72.47010718403719
26	3.014590641565761	0.030145906415657613	15.102817687289784	302.05635374579566	39.76217424269312	39.76217424269312	72.39960322579532
27	2.7316560785598636	0.027316560785598635	15.103715765257107	302.07431530514214	39.59340185320275	39.59340185320275	72.32466380589356
28	3.0151232759995166	0.030151232759995168	15.101331425306586	302.0266285061317	39.680306874753796	39.680306874753796	72.28786153132174
29	2.9025499166200164	0.029025499166200164	15.101344244499547	302.0268848899909	39.409362551853015	39.409362551853015	72.19387632498385
30	2.9518255629912975	0.029518255629912976	15.098782242945537	301.97564485891075	39.332818842390544	39.332818842390544	72.1236659374318
31	2.6679990054945297	0.0266799900549453	15.098683687236583	301.9736737447317	39.107323994242165	39.107323994242165	72.0652533197962
32	2.9110355274096125	0.029110355274096125	15.095091725904966	301.90183451809935	39.00704145347924	39.00704145347924	71.99261546871297
33	3.2244375282073103	0.03224437528207311	15.230231195168578	304.6046239033716	46.977445356482484	46.977445356482484	74.89746006029623
34	4.651158607839295	0.04651158607839295	15.090788823663214	301.8157764732643	39.1378592091394	39.1378592091394	72.14860086550227
35	4.246669193338568	0.04246669193338568	15.093172248448672	301.86344496897345	38.82940926673502	38.82940926673502	72.09597990475456
36	3.6312490046503454	0.03631249004650346	15.096149658582918	301.9229931716584	38.57265171306317	38.57265171306317	72.04010257522646
37	3.313415959507442	0.03313415959507442	15.097438568170713	301.94877136341427	38.46969841060442	38.46969841060442	72.0149837636655
38	2.8813617853267903	0.028813617853267904	15.099973617511463	301.99947235022927	38.329369382630766	38.329369382630766	71.98720181537271
39	2.693816415729918	0.02693816415729918	15.10034493318588	302.0068986637176	38.29092947541292	38.29092947541292	71.97549275481582
40	2.502692827338725	0.025026928273387247	15.101270127903891	302.0254025580778	38.25050105461748	38.25050105461748	71.96379544990205
41	2.387321066381525	0.02387321066381525	15.101822084378528	302.0364416875706	38.18469588901464	38.18469588901464	71.94558869558254
42	2.270039924582331	0.02270039924582331	15.102408124174831	302.04816248349664	38.17726285839557	38.17726285839557	71.94229160483084
43	2.2775224480257195	0.022775224480257195	15.102446157166703	302.04892314333404	38.169002545124854	38.169002545124854	71.93508447200516
44	2.1634424960449232	0.021634424960449233	15.102750923879055	302.0550184775811	38.14345017563548	38.14345017563548	71.92785967590643
45	2.170309536337778	0.021703095363377778	15.102582731903283	302.05165463806566	38.11331239057051	38.11331239057051	71.91318966845081
