#epoch	m_idx	idx	at_form	atsym	[losskey	loss	loss*weight]
1	37	47	Li	Li	
1	15	16	H	H	rho	4.5533832541809913e-07	9.106766508361983e-06	E	2.3013028094512726e-09	2.3013028094512726e-11	
1	15	18	N	N	E	6.403519771709975e-07	6.403519771709975e-09	
1	15	23	HN	NH	
1	16	20	O	O	E	3.0926825693008923e-07	3.0926825693008924e-09	
1	16	24	O3	O3	
1	12	12	Na2	Na2	rho	5.035304553450144e-06	0.00010070609106900286	
1	12	19	Na	Na	E	1.8623166597369707e-06	1.8623166597369706e-08	
1	6	6	F2	F2	rho	3.477133368182783e-06	6.954266736365566e-05	
1	6	15	F	F	E	2.817938800322016e-07	2.817938800322016e-09	
1	27	16	H	H	rho	4.505427273813325e-07	9.01085454762665e-06	E	5.457636321245633e-09	5.457636321245633e-11	
1	26	15	F	F	E	1.193861713607389e-06	1.193861713607389e-08	
1	23	13	C	C	E	8.401983396229171e-07	8.401983396229171e-09	
1	23	16	H	H	rho	4.498471930262684e-07	8.996943860525368e-06	E	2.942373529973317e-09	2.942373529973317e-11	
1	23	31	CH	CH	rho	7.30974187157811e-05	0.0014619483743156221	
1	4	4	CO2	CO2	rho	2.0139595123789517e-05	0.00040279190247579033	
1	4	13	C	C	E	7.974080928301627e-07	7.974080928301627e-09	
1	4	20	O	O	E	5.914182967538441e-07	5.914182967538441e-09	
1	0	0	H2	H2	rho	1.908687262077307e-06	3.817374524154614e-05	
1	0	16	H	H	rho	4.4941830060571684e-07	8.988366012114337e-06	E	5.553300081805272e-09	5.553300081805272e-11	
1	13	18	N	N	E	1.3008164789282841e-06	1.3008164789282842e-08	
1	13	20	O	O	E	7.335816369252676e-07	7.335816369252676e-09	
1	13	21	NO	NO	rho	9.944655194486615e-06	0.0001988931038897323	
1	36	44	C	C	
1	36	45	C	C	
1	1	1	N2	N2	rho	1.4553134250460874e-05	0.00029106268500921745	
1	1	18	N	N	E	1.5604972860059418e-06	1.5604972860059418e-08	
1	31	20	O	O	E	9.217536972202566e-07	9.217536972202566e-09	
1	3	3	CHN	CNH	rho	3.595478540683193e-05	0.0007190957081366386	
1	3	13	C	C	E	1.153124697728141e-06	1.153124697728141e-08	
1	3	16	H	H	rho	4.478680216644304e-07	8.957360433288609e-06	E	6.893420878025194e-09	6.893420878025194e-11	
1	3	18	N	N	E	1.6275329096434953e-06	1.6275329096434953e-08	
1	25	14	Cl	Cl	E	2.0529343889249304e-05	2.0529343889249306e-07	
1	35	41	HF	FH	
1	35	42	F	F	
1	35	43	HF2	HF2	
1	11	11	HLi	LiH	rho	2.3409800335384716e-06	4.681960067076943e-05	
1	11	16	H	H	rho	4.453087402253475e-07	8.90617480450695e-06	E	5.497531631314579e-09	5.4975316313145795e-11	
1	11	17	Li	Li	rho	1.284688880012935e-06	2.5693777600258702e-05	E	2.0908307994878303e-08	2.0908307994878303e-10	
1	14	18	N	N	E	2.569635489089028e-06	2.5696354890890283e-08	
1	14	20	O	O	E	1.849814971064617e-06	1.849814971064617e-08	
1	14	22	NO2	NO2	
1	24	13	C	C	E	1.952056175569246e-06	1.952056175569246e-08	
1	29	18	N	N	E	3.1222982232204413e-06	3.1222982232204416e-08	
1	9	9	CO	OC	rho	1.6818281668815856e-05	0.00033636563337631714	
1	9	13	C	C	E	2.189554297261446e-06	2.1895542972614458e-08	
1	9	20	O	O	E	2.4859618782126027e-06	2.4859618782126026e-08	
1	8	8	C2H2	C2H2	rho	2.2857879722733243e-05	0.0004571575944546649	
1	8	13	C	C	E	2.263066298338698e-06	2.263066298338698e-08	
1	8	16	H	H	rho	4.417623536817258e-07	8.835247073634515e-06	E	3.713556346034999e-09	3.713556346034999e-11	
1	21	16	H	H	rho	4.4128511877483496e-07	8.8257023754967e-06	E	7.772786607459299e-09	7.7727866074593e-11	
1	21	18	N	N	E	3.5656081036511617e-06	3.565608103651162e-08	
1	21	29	H3N	NH3	
1	28	17	Li	Li	rho	1.2419199184098227e-06	2.4838398368196454e-05	E	8.449784746069352e-08	8.449784746069353e-10	
1	2	2	FLi	LiF	rho	5.239740043089414e-05	0.0010479480086178828	
1	2	15	F	F	E	9.914195172573477e-06	9.914195172573477e-08	
1	2	17	Li	Li	rho	1.2389097100284999e-06	2.477819420057e-05	E	9.246321655151415e-08	9.246321655151416e-10	
1	20	16	H	H	rho	4.401990804486172e-07	8.803981608972344e-06	E	3.54744923640885e-09	3.54744923640885e-11	
1	20	20	O	O	E	3.212727010988008e-06	3.212727010988008e-08	
1	20	28	H2O	OH2	
1	19	13	C	C	E	2.6305521851061167e-06	2.6305521851061168e-08	
1	19	16	H	H	rho	4.3989376249913115e-07	8.797875249982622e-06	E	5.1942787173617795e-09	5.1942787173617795e-11	
1	19	27	CH2	CH2	
1	22	16	H	H	rho	4.3961745847949985e-07	8.792349169589997e-06	E	6.224494929381011e-09	6.224494929381011e-11	
1	22	20	O	O	E	3.287954152521624e-06	3.287954152521624e-08	
1	22	30	HO	OH	rho	0.008487189670545413	0.16974379341090828	
1	17	18	N	N	E	4.344528875544143e-06	4.344528875544143e-08	
1	17	20	O	O	E	3.5049072367314977e-06	3.504907236731498e-08	
1	17	25	N2O	N2O	
1	18	13	C	C	E	2.83862026980783e-06	2.83862026980783e-08	
1	18	16	H	H	rho	4.383798934349937e-07	8.767597868699873e-06	E	7.712579298227136e-09	7.712579298227137e-11	
1	18	26	CH3	CH3	
1	30	19	Na	Na	E	2.086195002676571e-05	2.086195002676571e-07	
2	8	8	C2H2	C2H2	rho	2.248519442306664e-05	0.0004497038884613328	
2	8	13	C	C	E	2.989450362807902e-06	2.989450362807902e-08	
2	8	16	H	H	rho	4.377432130060245e-07	8.754864260120489e-06	E	4.698404426113851e-09	4.698404426113851e-11	
2	27	16	H	H	rho	4.3764698184036787e-07	8.752939636807358e-06	E	5.5070802518172886e-09	5.5070802518172885e-11	
2	20	16	H	H	rho	4.375596755511319e-07	8.751193511022637e-06	E	6.191353813686612e-09	6.191353813686613e-11	
2	20	20	O	O	E	3.7972471674184486e-06	3.7972471674184484e-08	
2	20	28	H2O	OH2	
2	31	20	O	O	E	3.7112381452315753e-06	3.7112381452315753e-08	
2	1	1	N2	N2	rho	1.4251244226340092e-05	0.00028502488452680183	
2	1	18	N	N	E	4.357884321213345e-06	4.3578843212133455e-08	
2	18	13	C	C	E	2.7852906607171517e-06	2.7852906607171518e-08	
2	18	16	H	H	rho	4.376930536106505e-07	8.75386107221301e-06	E	4.346565226628016e-09	4.3465652266280164e-11	
2	18	26	CH3	CH3	
2	2	2	FLi	LiF	rho	5.2194135606104486e-05	0.0010438827121220897	
2	2	15	F	F	E	1.1146620604419556e-05	1.1146620604419557e-07	
2	2	17	Li	Li	rho	1.2142348223219916e-06	2.4284696446439832e-05	E	1.3526177861193294e-07	1.3526177861193294e-09	
2	19	13	C	C	E	2.692664066874229e-06	2.692664066874229e-08	
2	19	16	H	H	rho	4.3784496358653936e-07	8.756899271730787e-06	E	6.7603239166691366e-09	6.760323916669136e-11	
2	19	27	CH2	CH2	
2	15	16	H	H	rho	4.379097306640087e-07	8.758194613280174e-06	E	9.114678230719704e-09	9.114678230719704e-11	
2	15	18	N	N	E	3.945460357483657e-06	3.9454603574836574e-08	
2	15	23	HN	NH	
2	37	46	Li	Li	
2	37	47	Li	Li	
2	6	6	F2	F2	rho	3.1008067774551586e-06	6.201613554910318e-05	
2	6	15	F	F	E	9.474531372506922e-06	9.474531372506922e-08	
2	11	11	HLi	LiH	rho	2.1810768985405582e-06	4.362153797081116e-05	
2	11	16	H	H	rho	4.380933562543068e-07	8.761867125086136e-06	E	7.383002877113921e-09	7.383002877113921e-11	
2	11	17	Li	Li	rho	1.2199403132861366e-06	2.439880626572273e-05	E	1.200667418951866e-07	1.200667418951866e-09	
2	13	18	N	N	E	3.6431663192161577e-06	3.643166319216158e-08	
2	13	20	O	O	E	2.8975577834257906e-06	2.8975577834257905e-08	
2	13	21	NO	NO	rho	9.676250335909602e-06	0.00019352500671819203	
2	3	3	CHN	CNH	rho	3.4880793701384115e-05	0.0006976158740276823	
2	3	13	C	C	E	2.4706613263619986e-06	2.4706613263619986e-08	
2	3	16	H	H	rho	4.381046553414988e-07	8.762093106829975e-06	E	4.775878372486288e-09	4.775878372486288e-11	
2	3	18	N	N	E	3.6057142925072633e-06	3.6057142925072636e-08	
2	12	12	Na2	Na2	rho	4.218045966968186e-06	8.436091933936372e-05	
2	12	19	Na	Na	E	1.254412891981585e-05	1.254412891981585e-07	
2	9	9	CO	OC	rho	1.6575049392641747e-05	0.00033150098785283494	
2	9	13	C	C	E	2.5502464507397527e-06	2.550246450739753e-08	
2	9	20	O	O	E	2.965241503145529e-06	2.965241503145529e-08	
2	28	17	Li	Li	rho	1.2181351787848492e-06	2.4362703575696986e-05	E	1.2331743193187795e-07	1.2331743193187795e-09	
2	35	41	HF	FH	
2	35	42	F	F	
2	35	43	HF2	HF2	
2	25	14	Cl	Cl	E	2.7791945496953133e-06	2.7791945496953132e-08	
2	30	19	Na	Na	E	1.3983281425555709e-05	1.3983281425555709e-07	
2	23	13	C	C	E	2.4525626290286025e-06	2.4525626290286027e-08	
2	23	16	H	H	rho	4.3729642473023354e-07	8.745928494604671e-06	E	5.7752723125904635e-09	5.7752723125904634e-11	
2	23	31	CH	CH	rho	7.231074879292573e-05	0.0014462149758585146	
2	22	16	H	H	rho	4.376501154892157e-07	8.753002309784314e-06	E	5.56062603488666e-09	5.56062603488666e-11	
2	22	20	O	O	E	2.716899887258261e-06	2.716899887258261e-08	
2	22	30	HO	OH	rho	0.008485197678408994	0.16970395356817988	
2	26	15	F	F	E	7.944835741478637e-06	7.944835741478637e-08	
2	4	4	CO2	CO2	rho	1.9772997401984927e-05	0.0003954599480396985	
2	4	13	C	C	E	2.3139008050171184e-06	2.3139008050171183e-08	
2	4	20	O	O	E	2.5786019052582877e-06	2.578601905258288e-08	
2	0	0	H2	H2	rho	1.757553981870048e-06	3.515107963740096e-05	
2	0	16	H	H	rho	4.3736277504167365e-07	8.747255500833474e-06	E	4.561646130933334e-09	4.561646130933334e-11	
2	17	18	N	N	E	3.6331701128235737e-06	3.633170112823574e-08	
2	17	20	O	O	E	2.6864032755661563e-06	2.6864032755661563e-08	
2	17	25	N2O	N2O	
2	36	44	C	C	
2	36	45	C	C	
2	16	20	O	O	E	2.734454188916866e-06	2.7344541889168658e-08	
2	16	24	O3	O3	
2	29	18	N	N	E	3.7205098169473994e-06	3.7205098169473994e-08	
2	14	18	N	N	E	3.7509764645304725e-06	3.7509764645304726e-08	
2	14	20	O	O	E	2.8159488243362675e-06	2.8159488243362675e-08	
2	14	22	NO2	NO2	
2	21	16	H	H	rho	4.3643172069163214e-07	8.728634413832644e-06	E	7.978933312274697e-09	7.978933312274697e-11	
2	21	18	N	N	E	3.833471357348468e-06	3.833471357348468e-08	
2	21	29	H3N	NH3	
2	24	13	C	C	E	2.6750083440668046e-06	2.675008344066805e-08	
3	1	1	N2	N2	rho	1.403612972717437e-05	0.0002807225945434874	
3	1	18	N	N	E	3.7257797590710186e-06	3.725779759071019e-08	
3	0	0	H2	H2	rho	1.7260422791582669e-06	3.452084558316534e-05	
3	0	16	H	H	rho	4.3646754681167195e-07	8.72935093623344e-06	E	8.46805015580462e-09	8.468050155804619e-11	
3	35	41	HF	FH	
3	35	42	F	F	
3	35	43	HF2	HF2	
3	26	15	F	F	E	7.447235050612567e-06	7.447235050612567e-08	
3	23	13	C	C	E	2.5353983198457406e-06	2.5353983198457405e-08	
3	23	16	H	H	rho	4.367137697721121e-07	8.734275395442241e-06	E	5.02828313510242e-09	5.02828313510242e-11	
3	23	31	CH	CH	rho	7.272598215756997e-05	0.0014545196431513994	
3	29	18	N	N	E	3.4311687210849403e-06	3.43116872108494e-08	
3	30	19	Na	Na	E	6.4111663730842955e-06	6.411166373084296e-08	
3	14	18	N	N	E	3.2061998480389726e-06	3.2061998480389725e-08	
3	14	20	O	O	E	2.1705959996148545e-06	2.1705959996148544e-08	
3	14	22	NO2	NO2	
3	36	44	C	C	
3	36	45	C	C	
3	3	3	CHN	CNH	rho	3.399669643343723e-05	0.0006799339286687446	
3	3	13	C	C	E	2.1712686288262603e-06	2.1712686288262603e-08	
3	3	16	H	H	rho	4.3831138872240477e-07	8.766227774448095e-06	E	8.989605675737358e-09	8.989605675737358e-11	
3	3	18	N	N	E	2.992388169072256e-06	2.992388169072256e-08	
3	6	6	F2	F2	rho	3.1609980611730153e-06	6.32199612234603e-05	
3	6	15	F	F	E	4.296519036579837e-06	4.296519036579837e-08	
3	13	18	N	N	E	2.7969533202951835e-06	2.7969533202951835e-08	
3	13	20	O	O	E	1.8172610789597425e-06	1.8172610789597425e-08	
3	13	21	NO	NO	rho	9.674792585569253e-06	0.00019349585171138506	
3	20	16	H	H	rho	4.383946076062719e-07	8.767892152125438e-06	E	4.00205165401999e-09	4.0020516540199904e-11	
3	20	20	O	O	E	1.8172649151529858e-06	1.817264915152986e-08	
3	20	28	H2O	OH2	
3	2	2	FLi	LiF	rho	5.296772327005915e-05	0.001059354465401183	
3	2	15	F	F	E	4.0948754514605474e-06	4.0948754514605476e-08	
3	2	17	Li	Li	rho	1.2211568770799373e-06	2.4423137541598746e-05	E	1.292692958996413e-07	1.292692958996413e-09	
3	21	16	H	H	rho	4.3838647417704e-07	8.7677294835408e-06	E	8.912843609367147e-09	8.912843609367147e-11	
3	21	18	N	N	E	2.7473607259893547e-06	2.7473607259893546e-08	
3	21	29	H3N	NH3	
3	28	17	Li	Li	rho	1.2241932482461892e-06	2.4483864964923785e-05	E	1.2036522950184051e-07	1.2036522950184052e-09	
3	25	14	Cl	Cl	E	4.590382097620911e-06	4.5903820976209106e-08	
3	24	13	C	C	E	2.0911653392279973e-06	2.0911653392279974e-08	
3	4	4	CO2	CO2	rho	1.9531439246104038e-05	0.00039062878492208074	
3	4	13	C	C	E	2.1396477619744667e-06	2.1396477619744667e-08	
3	4	20	O	O	E	1.8247672217236445e-06	1.8247672217236446e-08	
3	9	9	CO	OC	rho	1.625410232273398e-05	0.0003250820464546796	
3	9	13	C	C	E	2.2697212263317254e-06	2.2697212263317254e-08	
3	9	20	O	O	E	2.0095267054662067e-06	2.0095267054662068e-08	
3	12	12	Na2	Na2	rho	4.303660570622091e-06	8.607321141244182e-05	
3	12	19	Na	Na	E	5.285235683728343e-06	5.285235683728343e-08	
3	8	8	C2H2	C2H2	rho	2.1349352140963418e-05	0.00042698704281926835	
3	8	13	C	C	E	2.5710767412742803e-06	2.5710767412742803e-08	
3	8	16	H	H	rho	4.3600441186265303e-07	8.72008823725306e-06	E	7.464650564633746e-09	7.464650564633746e-11	
3	16	20	O	O	E	2.4869942556929493e-06	2.4869942556929495e-08	
3	16	24	O3	O3	
3	37	46	Li	Li	
3	37	47	Li	Li	
3	27	16	H	H	rho	4.347710498388881e-07	8.695420996777762e-06	E	9.391746695028859e-09	9.391746695028859e-11	
3	11	11	HLi	LiH	rho	2.0110903365476875e-06	4.022180673095375e-05	
3	11	16	H	H	rho	4.344637347879707e-07	8.689274695759414e-06	E	5.639167857069205e-09	5.639167857069205e-11	
3	11	17	Li	Li	rho	1.1814614201656448e-06	2.3629228403312895e-05	E	3.104184211389518e-07	3.104184211389518e-09	
3	17	18	N	N	E	4.1387573638862824e-06	4.138757363886283e-08	
3	17	20	O	O	E	3.0175285130269372e-06	3.017528513026937e-08	
3	17	25	N2O	N2O	
3	22	16	H	H	rho	4.3382354358853553e-07	8.67647087177071e-06	E	7.802392176783707e-09	7.802392176783707e-11	
3	22	20	O	O	E	3.108858737307028e-06	3.108858737307028e-08	
3	22	30	HO	OH	rho	0.008481290006063609	0.16962580012127218	
3	18	13	C	C	E	3.3339805100558766e-06	3.3339805100558766e-08	
3	18	16	H	H	rho	4.33133091276198e-07	8.662661825523961e-06	E	4.303715238341118e-09	4.303715238341118e-11	
3	18	26	CH3	CH3	
3	19	13	C	C	E	3.4412725843549878e-06	3.4412725843549875e-08	
3	19	16	H	H	rho	4.3245797069886184e-07	8.649159413977237e-06	E	7.857742094017089e-09	7.85774209401709e-11	
3	19	27	CH2	CH2	
3	15	16	H	H	rho	4.3188124235266146e-07	8.63762484705323e-06	E	5.7108069415285815e-09	5.7108069415285814e-11	
3	15	18	N	N	E	5.054511339837924e-06	5.054511339837924e-08	
3	15	23	HN	NH	
3	31	20	O	O	E	3.9667592051372515e-06	3.966759205137252e-08	
4	4	4	CO2	CO2	rho	1.9328611031083117e-05	0.00038657222062166234	
4	4	13	C	C	E	3.7668311862548205e-06	3.766831186254821e-08	
4	4	20	O	O	E	4.003924779920709e-06	4.0039247799207086e-08	
4	24	13	C	C	E	4.000918069067816e-06	4.0009180690678165e-08	
4	26	15	F	F	E	1.3650692511597613e-05	1.3650692511597613e-07	
4	16	20	O	O	E	4.412945486446671e-06	4.412945486446671e-08	
4	16	24	O3	O3	
4	30	19	Na	Na	E	2.0106263123813184e-05	2.0106263123813184e-07	
4	0	0	H2	H2	rho	1.6236107953759718e-06	3.247221590751943e-05	
4	0	16	H	H	rho	4.302295277125526e-07	8.604590554251052e-06	E	7.593395557352517e-09	7.593395557352518e-11	
4	20	16	H	H	rho	4.304908293257464e-07	8.609816586514927e-06	E	7.484472025565093e-09	7.484472025565093e-11	
4	20	20	O	O	E	4.162239523898776e-06	4.1622395238987756e-08	
4	20	28	H2O	OH2	
4	35	41	HF	FH	
4	35	42	F	F	
4	35	43	HF2	HF2	
4	15	16	H	H	rho	4.309456989605401e-07	8.618913979210803e-06	E	6.153490927065848e-09	6.153490927065849e-11	
4	15	18	N	N	E	5.246012992448103e-06	5.2460129924481034e-08	
4	15	23	HN	NH	
4	2	2	FLi	LiF	rho	5.280965462049231e-05	0.0010561930924098462	
4	2	15	F	F	E	1.0707588316268902e-05	1.0707588316268902e-07	
4	2	17	Li	Li	rho	1.130375720501095e-06	2.26075144100219e-05	E	6.619881979987027e-07	6.619881979987027e-09	
4	14	18	N	N	E	5.0236545717579746e-06	5.023654571757975e-08	
4	14	20	O	O	E	3.6915169237019936e-06	3.6915169237019937e-08	
4	14	22	NO2	NO2	
4	27	16	H	H	rho	4.314992598202498e-07	8.629985196404997e-06	E	6.946084548880063e-09	6.946084548880063e-11	
4	1	1	N2	N2	rho	1.3628002630538185e-05	0.0002725600526107637	
4	1	18	N	N	E	4.88621895110381e-06	4.886218951103811e-08	
4	37	46	Li	Li	
4	37	47	Li	Li	
4	6	6	F2	F2	rho	3.09760481259051e-06	6.19520962518102e-05	
4	6	15	F	F	E	8.493326425600573e-06	8.493326425600573e-08	
4	31	20	O	O	E	3.202370413554093e-06	3.202370413554093e-08	
4	3	3	CHN	CNH	rho	3.277442922538252e-05	0.0006554885845076504	
4	3	13	C	C	E	3.6303696253462042e-06	3.6303696253462044e-08	
4	3	16	H	H	rho	4.3223366164934503e-07	8.6446732329869e-06	E	8.067652524035748e-09	8.067652524035748e-11	
4	3	18	N	N	E	4.491206142467472e-06	4.4912061424674727e-08	
4	36	44	C	C	
4	36	45	C	C	
4	11	11	HLi	LiH	rho	1.870654685567325e-06	3.74130937113465e-05	
4	11	16	H	H	rho	4.321324315087548e-07	8.642648630175097e-06	E	1.0212014588826099e-08	1.0212014588826099e-10	
4	11	17	Li	Li	rho	1.1431693311295714e-06	2.286338662259143e-05	E	6.480084543603545e-07	6.480084543603546e-09	
4	12	12	Na2	Na2	rho	4.362680637812565e-06	8.725361275625131e-05	
4	12	19	Na	Na	E	7.305135107934413e-06	7.305135107934413e-08	
4	9	9	CO	OC	rho	1.5819842057516836e-05	0.0003163968411503367	
4	9	13	C	C	E	3.608612658406057e-06	3.6086126584060574e-08	
4	9	20	O	O	E	3.019650722017254e-06	3.019650722017254e-08	
4	17	18	N	N	E	4.534734349295979e-06	4.534734349295979e-08	
4	17	20	O	O	E	3.0359356674015854e-06	3.0359356674015855e-08	
4	17	25	N2O	N2O	
4	22	16	H	H	rho	4.317702211867068e-07	8.635404423734135e-06	E	7.163662562184559e-09	7.163662562184558e-11	
4	22	20	O	O	E	3.056889735432345e-06	3.0568897354323455e-08	
4	22	30	HO	OH	rho	0.00847917792280892	0.1695835584561784	
4	18	13	C	C	E	3.6952508259105814e-06	3.695250825910581e-08	
4	18	16	H	H	rho	4.312319508841442e-07	8.624639017682884e-06	E	5.9882468639066445e-09	5.988246863906645e-11	
4	18	26	CH3	CH3	
4	21	16	H	H	rho	4.3070805859704554e-07	8.614161171940912e-06	E	1.0335864765445601e-08	1.0335864765445601e-10	
4	21	18	N	N	E	4.919376584429304e-06	4.919376584429304e-08	
4	21	29	H3N	NH3	
4	8	8	C2H2	C2H2	rho	2.0422520844102594e-05	0.00040845041688205186	
4	8	13	C	C	E	3.930314259303546e-06	3.930314259303546e-08	
4	8	16	H	H	rho	4.302727444562263e-07	8.605454889124527e-06	E	7.774800898559946e-09	7.774800898559946e-11	
4	19	13	C	C	E	3.976547315975366e-06	3.976547315975366e-08	
4	19	16	H	H	rho	4.2987865770054827e-07	8.597573154010966e-06	E	9.657580510116594e-09	9.657580510116594e-11	
4	19	27	CH2	CH2	
4	23	13	C	C	E	4.0189455051337245e-06	4.0189455051337244e-08	
4	23	16	H	H	rho	4.2954282344095767e-07	8.590856468819154e-06	E	7.75283060388333e-09	7.75283060388333e-11	
4	23	31	CH	CH	rho	7.184796893327711e-05	0.0014369593786655423	
4	13	18	N	N	E	5.321376943617554e-06	5.3213769436175545e-08	
4	13	20	O	O	E	3.7659669406149196e-06	3.76596694061492e-08	
4	13	21	NO	NO	rho	9.512622280313737e-06	0.00019025244560627475	
4	25	14	Cl	Cl	E	1.2821993375610539e-06	1.2821993375610538e-08	
4	28	17	Li	Li	rho	1.1236607591625153e-06	2.2473215183250308e-05	E	7.760946992179419e-07	7.76094699217942e-09	
4	29	18	N	N	E	5.321310973650665e-06	5.3213109736506655e-08	
5	25	14	Cl	Cl	E	7.917711599883488e-07	7.91771159988349e-09	
5	36	44	C	C	
5	36	45	C	C	
5	9	9	CO	OC	rho	1.5714063691259836e-05	0.0003142812738251967	
5	9	13	C	C	E	3.85552998095285e-06	3.85552998095285e-08	
5	9	20	O	O	E	3.4396415021364782e-06	3.439641502136478e-08	
